0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.031219837728138786	0.0	0.001284403393278222	0.0349800264013823	99.88705182111806
0.02	0.005	0.0	0.06066543337087388	0.0	0.00503329949782663	0.03496006420118293	99.77423121514727
0.03	0.005	0.0	0.08843758731209643	0.0	0.011097274765111393	0.03494011339289712	99.66153803799631
0.04	0.005	0.0	0.11463137311951775	0.0	0.01933585998368915	0.03492017397002378	99.54897214573668
0.05	0.005	0.0	0.13933646297309443	0.0	0.029616979443321007	0.03490024592606556	99.43653339460239
0.06	0.005	0.0	0.16263743434492994	0.0	0.04181643619093908	0.03488032925452881	99.32422164098986
0.07	0.005	0.0	0.184614059319061	0.0	0.05581743033899593	0.03486042394892357	99.21203674145771
0.08	0.005	0.0	0.20534157869288464	0.0	0.07151010628666528	0.03484053000276361	99.09997855272657
0.09	0.005	0.0	0.22489095815561275	0.0	0.08879113226207228	0.03482064740956638	98.98804693167888
0.1	0.005	0.0	0.24332913053186983	0.0	0.10756330590885259	0.03480077616285302	98.87624173535876
0.11	0.005	0.0	0.2607192281726611	0.0	0.127735178472699	0.03478091625614841	98.76456282097178
0.12	0.005	0.0	0.27712079476715756	0.0	0.1492207136091065	0.03476106768298109	98.6530100458848
0.13	0.005	0.0	0.2925899915589962	0.0	0.17193895857256472	0.0347412304368833	98.54158326762577
0.14	0.005	0.0	0.3071797905107593	0.0	0.19581373671216057	0.03472140451139097	98.43028234388355
0.15	0.005	0.0	0.3209401509286981	0.0	0.22077336854836607	0.034701589900043725	98.3191071325078
0.16	0.005	0.0	0.33391819811540197	0.0	0.2467503911971411	0.03468178659638488	98.20805749150865
0.17	0.005	0.0	0.34615837502166846	0.0	0.2736813205387024	0.034661994593961416	98.09713327905668
0.18	0.005	0.0	0.3577026049715743	0.0	0.3015063988946601	0.034642213886324026	97.9863343534826
0.19	0.005	0.0	0.3685904239738927	0.0	0.3301693888625744	0.03462244446702705	97.87566057327719
0.2	0.005	0.0	0.37885912754958584	0.0	0.35961734815647417	0.03460268632962853	97.76511179709101
0.21	0.005	0.0	0.3885438864095145	0.0	0.3898004505444986	0.034582939467690185	97.65468788373431
0.22	0.005	0.0	0.397677879325245	0.0	0.42067178399710864	0.03456320387477738	97.5443886921768
0.23	0.005	0.0	0.40629239352205854	0.0	0.45218719637305316	0.034543479544459195	97.43421408154747
0.24	0.005	0.0	0.4144169454620161	0.0	0.48430511326808096	0.03452376647030834	97.32416391113443
0.25	0.005	0.0	0.4220793679730117	0.0	0.5169864052657224	0.034504064645901215	97.21423804038474
0.26	0.005	0.0	0.42930591871652224	0.0	0.550194225045713	0.03448437406481789	97.10443632890419
0.27	0.005	0.0	0.43612135884785286	0.0	0.5838938890715967	0.03446469472064208	96.99475863645712
0.28	0.005	0.0	0.44254904520899674	0.0	0.6180527391199842	0.034445026606961165	96.88520482296633
0.29	0.005	0.0	0.44861100826400524	0.0	0.6526400269144341	0.034425369717366205	96.77577474851276
0.3	0.005	0.0	0.4543280230551012	0.0	0.6876268070550637	0.034405724045451905	96.66646827333544
0.31	0.005	0.0	0.45971969044575994	0.0	0.722985818110545	0.034386089584816606	96.55728525783123
0.32	0.005	0.0	0.4648044905370543	0.0	0.7586914020403523	0.03436646632906234	96.44822556255468
0.33	0.005	0.0	0.46959986001699133	0.0	0.7947193909942287	0.03434685427179475	96.33928904821784
0.34	0.005	0.0	0.4741222414452002	0.0	0.831047034643187	0.03432725340662316	96.23047557569008
0.35	0.005	0.0	0.4783871422619364	0.0	0.8676529127255733	0.03430766372716053	96.1217850059979
0.36	0.005	0.0	0.482409193742962	0.0	0.9045168500789206	0.03428808522702346	96.01321720032483
0.37	0.005	0.0	0.48620218909461044	0.0	0.9416198595206599	0.03426851789983219	95.90477202001112
0.38	0.005	0.0	0.4897791435936715	0.0	0.9789440549941479	0.03424896173921063	95.79644932655364
0.39	0.005	0.0	0.4931523318613675	0.0	1.0164725975492812	0.03422941673878628	95.68824898160575
0.4	0.005	0.0	0.4963333268649017	0.0	1.0541896375766058	0.034209882892190326	95.58017084697703
0.41	0.005	0.0	0.4993330510014457	0.0	1.0920802421653546	0.03419036019305754	95.47221478463311
0.42	0.005	0.0	0.5021618012533441	0.0	1.1301303580179936	0.034170848635026375	95.36438065669563
0.43	0.005	0.0	0.5048292893146124	0.0	1.1683267532035915	0.03415134821173888	95.25666832544186
0.44	0.005	0.0	0.5073446800056102	0.0	1.2066569629521637	0.03413185891684074	95.14907765330467
0.45	0.005	0.0	0.5097166118429508	0.0	1.2451092590587047	0.034112380743981284	95.04160850287232
0.46	0.005	0.0	0.5119532344797891	0.0	1.2836725963309095	0.03409291368681344	94.93426073688823
0.47	0.005	0.0	0.5140622378083751	0.0	1.3223365717242324	0.03407345773899378	94.82703421825089
0.48	0.005	0.0	0.5160508694945626	0.0	1.361091398233434	0.03405401289418246	94.71992881001364
0.49	0.005	0.0	0.5179259677459184	0.0	1.3999278584512942	0.034034579146043305	94.61294437538447
0.5	0.005	0.0	0.5196939851635818	0.0	1.4388372712647897	0.034015156488243714	94.50608077772588
0.51	0.005	0.0	0.5213610029524703	0.0	1.4778114707146885	0.03399574491445473	94.39933788055477
0.52	0.005	0.0	0.5229327580981072	0.0	1.5168427676078693	0.033976344418350984	94.29271554754209
0.53	0.005	0.0	0.5244146652560633	0.0	1.5559239191820426	0.033956954993610726	94.18621364251281
0.54	0.005	0.0	0.5258118276047035	0.0	1.5950481130367624	0.03393757663391582	94.07983202944575
0.55	0.005	0.0	0.5271290573635218	0.0	1.6342089379907794	0.03391820933295172	93.97357057247332
0.56	0.005	0.0	0.5283708981610429	0.0	1.6734003533087065	0.0338988530844075	93.86742913588138
0.57	0.005	0.0	0.5295416332683446	0.0	1.7126166767533388	0.033879507881975836	93.76140758410911
0.58	0.005	0.0	0.5306452989457432	0.0	1.7518525652007773	0.03386017371935298	93.6555057817488
0.59	0.005	0.0	0.5316857072333759	0.0	1.791102983435133	0.03384085059023881	93.54972359354566
0.6	0.005	0.0	0.5326664532117942	0.0	1.8303631940057485	0.03382153848833677	93.44406088439766
0.61	0.005	0.0	0.5335909240690171	0.0	1.8696287437668686	0.03380223740735394	93.3385175193554
0.62	0.005	0.0	0.5344623160234291	0.0	1.9088954406056988	0.03378294734100094	93.23309336362192
0.63	0.005	0.0	0.535283646602449	0.0	1.9481593366958783	0.03376366828299202	93.1277882825524
0.64	0.005	0.0	0.5360577599845449	0.0	1.98741672069853	0.033744400227045	93.02260214165423
0.65	0.005	0.0	0.5367873355450415	0.0	2.0266641054154975	0.033725143166881286	92.91753480658666
0.66	0.005	0.0	0.5374749046521873	0.0	2.0658982050837684	0.03370589709622586	92.81258614316064
0.67	0.005	0.0	0.5381228551289097	0.0	2.105115929248209	0.033686662008807294	92.70775601733871
0.68	0.005	0.0	0.5387334367738736	0.0	2.144314374583234	0.03366743789835775	92.60304429523481
0.69	0.005	0.0	0.5393087702453777	0.0	2.1834908125842296	0.03364822475861294	92.49845084311414
0.7	0.005	0.0	0.5398508595686927	0.0	2.2226426727464665	0.03362902258331218	92.39397552739285
0.71	0.005	0.0	0.5403615943139038	0.0	2.2617675395296137	0.03360983136619832	92.28961821463803
0.72	0.005	0.0	0.5408427544076273	0.0	2.3008631451928103	0.03359065110101783	92.1853787715675
0.73	0.005	0.0	0.5412960181866471	0.0	2.3399273588727207	0.033571481781520716	92.08125706504961
0.74	0.005	0.0	0.5417229718875278	0.0	2.3789581738709145	0.033552323401460554	91.97725296210307
0.75	0.005	0.0	0.542125110998551	0.0	2.417953705765205	0.03353317595459449	91.87336632989673
0.76	0.005	0.0	0.5425038441507006	0.0	2.4569121866082964	0.03351403943468324	91.76959703574957
0.77	0.005	0.0	0.542860499107676	0.0	2.4958319568471006	0.03349491383549106	91.66594494713043
0.78	0.005	0.0	0.5431963312326685	0.0	2.5347114540494986	0.03347579915078579	91.56240993165774
0.79	0.005	0.0	0.543512524316233	0.0	2.573549211768342	0.03345669537433879	91.45899185709952
0.8	0.005	0.0	0.5438101937115888	0.0	2.612343854930228	0.03343760249992503	91.35569059137312
0.81	0.005	0.0	0.5440903894300143	0.0	2.6510940955301896	0.03341852052132297	91.25250600254518
0.82	0.005	0.0	0.5443541045516278	0.0	2.689798721537776	0.033399449432314675	91.1494379588312
0.83	0.005	0.0	0.5446022763474367	0.0	2.72845659539036	0.03338038922668572	91.04648632859558
0.84	0.005	0.0	0.5448357881465336	0.0	2.767066651335105	0.03336133989822525	90.9436509803514
0.85	0.005	0.0	0.5450554709076532	0.0	2.805627892952034	0.03334230144072594	90.84093178276035
0.86	0.005	0.0	0.5452621093593003	0.0	2.8441393851662644	0.03332327384798401	90.73832860463239
0.87	0.005	0.0	0.5454564454517519	0.0	2.882600249668668	0.033304257113799224	90.63584131492557
0.88	0.005	0.0	0.5456391785905993	0.0	2.921009664594017	0.033285251231974886	90.53346978274601
0.89	0.005	0.0	0.5458109677765011	0.0	2.959366861385644	0.03326625619631783	90.43121387734773
0.9	0.005	0.0	0.545972432680618	0.0	2.99767112326557	0.03324727200063843	90.32907346813246
0.91	0.005	0.0	0.5461241596690137	0.0	3.035921777400056	0.03322829863875059	90.22704842464934
